Name,Type,Value_0,Value_1,Value_2,Value_3,Value_4,Threshold,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Value_45,Value_46,Value_47,Value_48,Value_49
List_599,sumList,95,37.0,8.0,47.0,55.0,37.26995644338423,30.0,33.0,25.0,29.0,95.0,34.0,58.0,45.0,4.0,60.0,81.0,76.0,27.0,51.0,8.0,38.0,8.0,68.0,68.0,76.0,99.0,28.0,73.0,20.0,32.0,17.0,54.0,56.0,87.0,57.0,17.0,30.0,4.0,,,,,,,,,,,,
List_600,meanList,67,55.0,79.0,8.0,96.0,53.98630099748059,2.0,57.0,62.0,72.0,23.0,42.0,81.0,64.0,2.0,20.0,55.0,6.0,66.0,70.0,94.0,11.0,87.0,84.0,35.0,84.0,56.0,6.0,100.0,94.0,57.0,59.0,28.0,75.0,48.0,27.0,34.0,,,,,,,,,,,,,,
List_601,sumList,68,12.0,75.0,2.0,69.0,41.910146554240875,99.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_602,sumList,61,49.0,25.0,73.0,18.0,-44.96945075384532,47.0,73.0,74.0,1.0,21.0,25.0,36.0,37.0,16.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_603,stdList,89,7.0,,,,-41.67124882082993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_604,sumList,59,20.0,93.0,60.0,23.0,913.6949557742448,3.0,24.0,36.0,71.0,15.0,3.0,93.0,5.0,41.0,38.0,41.0,77.0,95.0,34.0,94.0,100.0,36.0,63.0,47.0,39.0,93.0,45.0,3.0,,,,,,,,,,,,,,,,,,,,,,
List_605,sumList,89,82.0,55.0,11.0,69.0,-18.43240607254406,13.0,92.0,63.0,18.0,28.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_606,sumList,19,82.0,3.0,53.0,,117.62913436312901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_607,meanList,25,30.0,29.0,49.0,69.0,1347.4528789858762,33.0,1.0,59.0,25.0,57.0,48.0,98.0,32.0,68.0,50.0,35.0,90.0,19.0,17.0,8.0,43.0,100.0,64.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
List_608,stdList,86,98.0,94.0,50.0,87.0,2385.041110760238,44.0,86.0,56.0,16.0,14.0,50.0,96.0,53.0,44.0,88.0,64.0,15.0,63.0,85.0,19.0,53.0,49.0,77.0,30.0,8.0,9.0,11.0,58.0,70.0,87.0,,,,,,,,,,,,,,,,,,,,
List_609,stdList,30,18.0,15.0,3.0,21.0,-17.404599063788087,93.0,4.0,43.0,86.0,74.0,29.0,64.0,51.0,81.0,67.0,35.0,33.0,49.0,91.0,57.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_610,sumList,4,41.0,47.0,97.0,91.0,47.04574673590983,18.0,68.0,22.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_611,stdList,36,11.0,97.0,64.0,29.0,1546.9926053182598,3.0,42.0,51.0,78.0,70.0,100.0,89.0,17.0,76.0,29.0,46.0,75.0,85.0,9.0,24.0,14.0,21.0,60.0,84.0,45.0,96.0,11.0,59.0,85.0,35.0,71.0,97.0,39.0,98.0,91.0,57.0,95.0,73.0,64.0,,,,,,,,,,,
List_612,meanList,66,84.0,58.0,76.0,59.0,-54.99224414856092,58.0,38.0,60.0,2.0,32.0,2.0,90.0,62.0,17.0,41.0,30.0,65.0,21.0,89.0,15.0,94.0,24.0,28.0,90.0,36.0,98.0,85.0,91.0,42.0,99.0,82.0,58.0,57.0,81.0,28.0,53.0,90.0,,,,,,,,,,,,,
List_613,meanList,94,40.0,50.0,1.0,65.0,-37.57051362377904,18.0,53.0,19.0,85.0,7.0,39.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_614,meanList,84,44.0,59.0,42.0,20.0,10.098434222721213,99.0,84.0,33.0,62.0,9.0,59.0,34.0,33.0,84.0,73.0,14.0,87.0,22.0,62.0,74.0,93.0,33.0,24.0,83.0,30.0,91.0,53.0,79.0,86.0,20.0,100.0,12.0,41.0,3.0,36.0,47.0,84.0,46.0,90.0,72.0,24.0,53.0,67.0,37.0,30.0,11.0,,,,
List_615,sumList,23,22.0,,,,-0.322776655865422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_616,sumList,68,,,,,-133.16018202438664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_617,stdList,53,4.0,6.0,22.0,19.0,2.7575638559530575,17.0,81.0,44.0,53.0,29.0,32.0,26.0,45.0,1.0,10.0,87.0,7.0,99.0,65.0,65.0,9.0,77.0,40.0,33.0,85.0,39.0,15.0,4.0,72.0,7.0,50.0,53.0,22.0,47.0,36.0,2.0,13.0,7.0,63.0,34.0,6.0,18.0,,,,,,,,
List_618,sumList,10,91.0,100.0,56.0,41.0,4970.20986401537,56.0,74.0,95.0,7.0,9.0,51.0,53.0,9.0,69.0,54.0,44.0,22.0,63.0,71.0,96.0,89.0,21.0,76.0,22.0,64.0,50.0,60.0,26.0,79.0,52.0,66.0,37.0,91.0,12.0,28.0,63.0,45.0,6.0,69.0,,,,,,,,,,,
List_619,stdList,97,13.0,97.0,39.0,39.0,6184.342162979949,7.0,32.0,2.0,98.0,74.0,86.0,94.0,64.0,62.0,7.0,58.0,97.0,40.0,47.0,97.0,88.0,26.0,33.0,94.0,30.0,19.0,18.0,83.0,11.0,19.0,92.0,71.0,43.0,99.0,43.0,25.0,11.0,96.0,78.0,67.0,73.0,80.0,79.0,66.0,42.0,60.0,,,,
List_620,stdList,74,25.0,1.0,12.0,25.0,-5.44651559110031,68.0,5.0,47.0,62.0,50.0,40.0,61.0,24.0,33.0,28.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_621,meanList,58,42.0,72.0,43.0,14.0,-54.07016261190531,95.0,53.0,3.0,23.0,67.0,55.0,19.0,61.0,27.0,20.0,64.0,13.0,39.0,82.0,10.0,15.0,53.0,47.0,79.0,51.0,94.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,
List_622,sumList,84,25.0,25.0,,,93.55078814782627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_623,stdList,24,16.0,1.0,39.0,64.0,41.67552304067778,31.0,92.0,5.0,46.0,35.0,62.0,48.0,77.0,58.0,14.0,26.0,81.0,48.0,65.0,31.0,17.0,69.0,50.0,93.0,56.0,75.0,74.0,24.0,13.0,61.0,100.0,68.0,54.0,61.0,81.0,37.0,56.0,24.0,63.0,69.0,46.0,54.0,,,,,,,,
List_624,meanList,76,59.0,62.0,66.0,40.0,32.006517594270115,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_625,stdList,35,54.0,91.0,99.0,84.0,780.7734561077277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_626,meanList,19,43.0,79.0,26.0,31.0,-31.80557496390031,66.0,100.0,67.0,58.0,55.0,60.0,97.0,17.0,65.0,36.0,71.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_627,stdList,33,92.0,95.0,78.0,66.0,59.83635300302207,27.0,89.0,32.0,32.0,50.0,5.0,5.0,92.0,83.0,71.0,88.0,18.0,63.0,37.0,95.0,31.0,32.0,30.0,1.0,42.0,29.0,59.0,10.0,90.0,95.0,,,,,,,,,,,,,,,,,,,,
List_628,stdList,26,85.0,56.0,66.0,83.0,2.346964742861673,28.0,43.0,67.0,64.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_629,stdList,6,22.0,96.0,,,11.624491510590316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_630,sumList,16,95.0,49.0,54.0,83.0,70.01865768307214,24.0,98.0,35.0,37.0,73.0,29.0,32.0,12.0,55.0,77.0,69.0,37.0,41.0,49.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_631,sumList,54,83.0,76.0,25.0,58.0,-534.9809739106776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_632,meanList,36,56.0,36.0,7.0,52.0,-0.3772344502459748,19.0,55.0,82.0,7.0,57.0,58.0,52.0,1.0,29.0,1.0,25.0,48.0,93.0,78.0,20.0,31.0,53.0,37.0,43.0,51.0,72.0,62.0,21.0,81.0,31.0,85.0,28.0,22.0,69.0,54.0,1.0,49.0,26.0,34.0,92.0,,,,,,,,,,
List_633,meanList,27,80.0,19.0,52.0,45.0,42.26830011187183,27.0,52.0,13.0,81.0,27.0,1.0,20.0,89.0,21.0,59.0,62.0,32.0,91.0,13.0,54.0,43.0,58.0,82.0,16.0,93.0,81.0,60.0,99.0,78.0,88.0,57.0,7.0,71.0,58.0,9.0,49.0,40.0,22.0,29.0,25.0,43.0,55.0,62.0,26.0,70.0,14.0,4.0,4.0,49.0,
List_634,stdList,37,18.0,87.0,98.0,57.0,-10.966233946457043,55.0,28.0,12.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_635,meanList,100,18.0,46.0,93.0,66.0,5033.220541802757,51.0,71.0,42.0,88.0,72.0,40.0,25.0,16.0,17.0,38.0,76.0,42.0,87.0,96.0,49.0,96.0,4.0,71.0,3.0,66.0,39.0,95.0,45.0,51.0,42.0,5.0,1.0,88.0,27.0,57.0,6.0,9.0,28.0,84.0,98.0,48.0,64.0,41.0,10.0,2.0,81.0,65.0,41.0,43.0,71.0
List_636,meanList,15,81.0,19.0,8.0,45.0,-53.666086454753916,94.0,93.0,30.0,39.0,5.0,41.0,1.0,65.0,69.0,78.0,96.0,6.0,81.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_637,sumList,13,95.0,31.0,15.0,53.0,732.0747955250323,20.0,25.0,84.0,37.0,90.0,90.0,16.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_638,sumList,79,26.0,74.0,9.0,13.0,240.47480851330033,37.0,50.0,65.0,43.0,59.0,65.0,86.0,22.0,86.0,39.0,42.0,49.0,90.0,48.0,33.0,12.0,73.0,2.0,35.0,51.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,
List_639,stdList,48,9.0,86.0,79.0,61.0,41.971607429732515,92.0,28.0,96.0,57.0,88.0,2.0,54.0,63.0,97.0,78.0,49.0,26.0,17.0,36.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_640,stdList,35,55.0,77.0,91.0,46.0,86.91965666967376,58.0,81.0,63.0,50.0,12.0,82.0,89.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_641,meanList,89,13.0,11.0,70.0,66.0,-8.894155046110564,92.0,51.0,14.0,29.0,98.0,83.0,81.0,11.0,45.0,92.0,95.0,96.0,6.0,48.0,69.0,1.0,60.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_642,meanList,99,86.0,30.0,32.0,41.0,1.6451229260202351,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_643,meanList,3,88.0,95.0,43.0,8.0,-5.88394713315132,88.0,69.0,63.0,8.0,67.0,8.0,74.0,56.0,35.0,11.0,63.0,13.0,11.0,92.0,10.0,45.0,66.0,15.0,93.0,71.0,57.0,98.0,91.0,90.0,91.0,5.0,36.0,40.0,55.0,14.0,41.0,54.0,,,,,,,,,,,,,
List_644,sumList,48,46.0,,,,-103.61338645133073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_645,stdList,77,46.0,41.0,88.0,86.0,2640.9166753605373,30.0,28.0,40.0,38.0,96.0,34.0,47.0,57.0,67.0,12.0,24.0,84.0,39.0,86.0,36.0,12.0,69.0,72.0,53.0,36.0,68.0,30.0,20.0,58.0,62.0,11.0,13.0,13.0,39.0,9.0,63.0,94.0,27.0,30.0,64.0,7.0,,,,,,,,,
List_646,meanList,1,75.0,88.0,17.0,25.0,28.04799131065592,49.0,65.0,87.0,54.0,33.0,100.0,77.0,93.0,26.0,55.0,34.0,99.0,24.0,35.0,91.0,48.0,15.0,54.0,44.0,60.0,59.0,17.0,71.0,57.0,77.0,56.0,37.0,49.0,66.0,62.0,28.0,38.0,43.0,43.0,66.0,48.0,81.0,,,,,,,,
List_647,stdList,7,67.0,55.0,77.0,93.0,717.5634736277685,8.0,72.0,74.0,29.0,59.0,13.0,4.0,6.0,94.0,56.0,57.0,81.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_648,stdList,91,8.0,91.0,77.0,91.0,-39.448921622199215,13.0,77.0,5.0,98.0,23.0,85.0,52.0,51.0,35.0,36.0,68.0,36.0,21.0,86.0,71.0,69.0,78.0,2.0,83.0,60.0,22.0,84.0,82.0,61.0,34.0,17.0,49.0,56.0,42.0,69.0,6.0,55.0,32.0,63.0,4.0,95.0,28.0,,,,,,,,
List_649,stdList,72,63.0,12.0,18.0,82.0,-15.045161010077111,92.0,34.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_650,stdList,81,45.0,13.0,37.0,35.0,-26.81330645552555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_651,meanList,4,86.0,39.0,43.0,18.0,43.71428749013342,93.0,16.0,7.0,76.0,39.0,50.0,94.0,89.0,44.0,66.0,95.0,16.0,84.0,44.0,34.0,71.0,5.0,47.0,89.0,55.0,45.0,27.0,21.0,80.0,74.0,19.0,23.0,33.0,52.0,32.0,62.0,54.0,58.0,5.0,78.0,84.0,51.0,75.0,75.0,19.0,83.0,75.0,38.0,5.0,
List_652,sumList,6,58.0,10.0,100.0,92.0,903.1970182793689,65.0,47.0,82.0,59.0,85.0,90.0,16.0,96.0,46.0,4.0,72.0,79.0,95.0,47.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_653,stdList,79,90.0,67.0,65.0,82.0,2295.8683402707775,32.0,9.0,89.0,63.0,62.0,7.0,41.0,63.0,27.0,72.0,88.0,31.0,58.0,32.0,14.0,39.0,12.0,23.0,73.0,59.0,22.0,51.0,97.0,5.0,37.0,7.0,29.0,30.0,9.0,59.0,75.0,75.0,82.0,55.0,34.0,7.0,15.0,13.0,40.0,53.0,30.0,26.0,73.0,,
List_654,sumList,37,1.0,28.0,86.0,33.0,2603.594947758728,87.0,90.0,92.0,42.0,51.0,73.0,95.0,53.0,46.0,25.0,52.0,83.0,30.0,59.0,2.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_655,meanList,38,96.0,73.0,32.0,1.0,14.10000357685041,10.0,88.0,14.0,53.0,39.0,75.0,97.0,64.0,55.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_656,meanList,89,50.0,82.0,10.0,43.0,67.33098620070143,14.0,25.0,72.0,51.0,98.0,16.0,97.0,25.0,86.0,15.0,27.0,61.0,2.0,58.0,58.0,12.0,94.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_657,meanList,67,51.0,76.0,56.0,88.0,49.50088734604011,86.0,98.0,29.0,1.0,87.0,94.0,4.0,33.0,16.0,1.0,91.0,86.0,19.0,59.0,13.0,97.0,80.0,84.0,77.0,8.0,86.0,20.0,87.0,92.0,75.0,76.0,39.0,,,,,,,,,,,,,,,,,,
List_658,stdList,56,5.0,85.0,16.0,32.0,278.88228457760374,100.0,12.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_659,meanList,9,72.0,54.0,94.0,69.0,16.12121718780426,41.0,88.0,92.0,6.0,34.0,16.0,100.0,71.0,75.0,40.0,65.0,1.0,50.0,51.0,50.0,57.0,61.0,31.0,77.0,93.0,67.0,81.0,1.0,85.0,43.0,44.0,15.0,20.0,99.0,100.0,15.0,35.0,57.0,37.0,,,,,,,,,,,
List_660,sumList,51,80.0,69.0,58.0,41.0,5.886877161587076,39.0,64.0,14.0,49.0,45.0,5.0,75.0,69.0,47.0,18.0,75.0,21.0,93.0,59.0,92.0,54.0,77.0,80.0,78.0,96.0,31.0,32.0,97.0,,,,,,,,,,,,,,,,,,,,,,
List_661,stdList,18,31.0,54.0,43.0,20.0,-26.41296482547046,99.0,49.0,71.0,70.0,31.0,96.0,22.0,53.0,74.0,96.0,4.0,39.0,90.0,83.0,44.0,37.0,57.0,40.0,68.0,12.0,28.0,80.0,20.0,98.0,76.0,48.0,38.0,7.0,40.0,,,,,,,,,,,,,,,,
List_662,meanList,75,36.0,1.0,74.0,14.0,27.49158183591355,32.0,99.0,50.0,76.0,64.0,86.0,20.0,38.0,57.0,73.0,71.0,4.0,99.0,37.0,9.0,90.0,97.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_663,stdList,16,15.0,43.0,63.0,99.0,9.455620129160577,90.0,75.0,58.0,84.0,19.0,57.0,83.0,39.0,63.0,40.0,50.0,67.0,24.0,1.0,69.0,76.0,61.0,36.0,66.0,56.0,68.0,25.0,73.0,69.0,19.0,75.0,52.0,24.0,55.0,68.0,4.0,78.0,57.0,25.0,25.0,63.0,86.0,81.0,36.0,54.0,16.0,100.0,,,
List_664,sumList,77,30.0,82.0,85.0,83.0,-20.578855962559047,14.0,55.0,52.0,62.0,35.0,50.0,46.0,23.0,37.0,34.0,14.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_665,meanList,11,15.0,14.0,28.0,46.0,12.222165721179556,58.0,16.0,49.0,100.0,91.0,76.0,4.0,78.0,32.0,80.0,78.0,35.0,76.0,10.0,10.0,61.0,12.0,16.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
List_666,sumList,53,54.0,5.0,88.0,18.0,-15.003569752277965,9.0,64.0,68.0,10.0,27.0,34.0,15.0,25.0,80.0,15.0,47.0,18.0,47.0,11.0,42.0,50.0,10.0,34.0,21.0,39.0,28.0,9.0,6.0,11.0,10.0,25.0,31.0,16.0,53.0,15.0,8.0,30.0,47.0,92.0,71.0,66.0,8.0,10.0,14.0,61.0,89.0,35.0,68.0,,
List_667,stdList,52,100.0,13.0,23.0,91.0,13.241637242792118,49.0,84.0,28.0,38.0,21.0,53.0,36.0,39.0,48.0,9.0,63.0,84.0,1.0,21.0,39.0,40.0,21.0,23.0,39.0,78.0,34.0,75.0,54.0,46.0,20.0,47.0,56.0,46.0,28.0,74.0,45.0,37.0,28.0,14.0,,,,,,,,,,,
List_668,sumList,40,53.0,71.0,53.0,100.0,-800.7241171007431,41.0,32.0,92.0,89.0,86.0,88.0,17.0,24.0,66.0,61.0,19.0,92.0,88.0,17.0,16.0,91.0,30.0,72.0,45.0,5.0,23.0,44.0,69.0,66.0,41.0,88.0,94.0,12.0,34.0,23.0,55.0,99.0,87.0,67.0,89.0,1.0,71.0,68.0,65.0,39.0,,,,,
List_669,meanList,60,36.0,80.0,96.0,97.0,-90.79262476507637,15.0,24.0,58.0,12.0,28.0,83.0,24.0,13.0,82.0,59.0,40.0,91.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_670,sumList,19,88.0,13.0,84.0,71.0,32.201634537953744,89.0,82.0,30.0,74.0,45.0,81.0,58.0,77.0,82.0,83.0,22.0,42.0,98.0,41.0,75.0,82.0,71.0,79.0,53.0,29.0,77.0,71.0,62.0,46.0,4.0,12.0,88.0,22.0,99.0,83.0,5.0,11.0,46.0,17.0,,,,,,,,,,,
List_671,sumList,85,48.0,63.0,1.0,86.0,-7.106417117228103,4.0,84.0,48.0,73.0,63.0,40.0,96.0,83.0,22.0,26.0,43.0,85.0,41.0,24.0,72.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_672,stdList,73,77.0,33.0,87.0,42.0,-134.2768452842626,36.0,11.0,22.0,29.0,89.0,22.0,46.0,55.0,37.0,65.0,98.0,33.0,65.0,2.0,71.0,75.0,47.0,24.0,72.0,91.0,64.0,3.0,35.0,83.0,99.0,,,,,,,,,,,,,,,,,,,,
List_673,sumList,39,,,,,-0.023010085168286953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_674,meanList,94,25.0,78.0,,,63.56860750422426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_675,meanList,49,14.0,62.0,5.0,11.0,-30.4409174687783,7.0,23.0,22.0,18.0,91.0,70.0,1.0,10.0,67.0,93.0,1.0,61.0,78.0,40.0,65.0,39.0,82.0,78.0,60.0,54.0,93.0,60.0,9.0,3.0,35.0,45.0,26.0,99.0,83.0,1.0,74.0,42.0,43.0,78.0,91.0,70.0,44.0,13.0,71.0,,,,,,
List_676,stdList,53,67.0,37.0,52.0,66.0,12.833611982729682,43.0,9.0,88.0,53.0,47.0,46.0,33.0,71.0,68.0,33.0,6.0,99.0,49.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_677,meanList,15,38.0,90.0,82.0,96.0,21.475480171236708,23.0,32.0,87.0,58.0,80.0,54.0,88.0,1.0,13.0,58.0,28.0,95.0,60.0,87.0,48.0,34.0,73.0,53.0,40.0,26.0,53.0,76.0,23.0,82.0,25.0,8.0,16.0,70.0,49.0,62.0,4.0,72.0,100.0,48.0,25.0,4.0,72.0,55.0,87.0,,,,,,
List_678,meanList,96,72.0,13.0,56.0,86.0,28.72898867683588,85.0,85.0,16.0,32.0,11.0,40.0,75.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_679,stdList,29,19.0,4.0,37.0,38.0,22.336114283571554,70.0,77.0,83.0,94.0,70.0,81.0,84.0,74.0,96.0,76.0,29.0,17.0,3.0,72.0,8.0,8.0,32.0,4.0,92.0,68.0,36.0,78.0,30.0,89.0,19.0,9.0,62.0,34.0,78.0,,,,,,,,,,,,,,,,
List_680,stdList,36,42.0,57.0,41.0,75.0,47.95456288097238,41.0,63.0,67.0,88.0,92.0,2.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_681,meanList,71,93.0,20.0,14.0,1.0,64.85354031852209,11.0,70.0,83.0,31.0,38.0,58.0,21.0,32.0,73.0,96.0,2.0,49.0,55.0,78.0,51.0,46.0,88.0,6.0,67.0,34.0,24.0,83.0,27.0,43.0,29.0,94.0,20.0,30.0,53.0,9.0,14.0,99.0,29.0,21.0,56.0,51.0,42.0,94.0,85.0,27.0,47.0,69.0,43.0,99.0,67.0
List_682,sumList,100,86.0,49.0,89.0,30.0,-26.11532566129173,90.0,78.0,40.0,11.0,76.0,28.0,2.0,70.0,44.0,32.0,62.0,72.0,84.0,49.0,58.0,71.0,32.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_683,meanList,18,83.0,2.0,83.0,82.0,-30.772630803019922,37.0,93.0,6.0,91.0,62.0,97.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_684,sumList,82,58.0,84.0,66.0,92.0,-474.3310811327497,54.0,62.0,40.0,26.0,41.0,85.0,74.0,59.0,41.0,72.0,42.0,100.0,59.0,44.0,91.0,73.0,56.0,35.0,9.0,12.0,79.0,12.0,19.0,34.0,69.0,61.0,41.0,62.0,2.0,93.0,88.0,24.0,,,,,,,,,,,,,
List_685,sumList,92,27.0,91.0,61.0,25.0,4816.660194868449,56.0,70.0,91.0,71.0,94.0,69.0,43.0,96.0,55.0,7.0,93.0,18.0,14.0,2.0,5.0,22.0,41.0,35.0,44.0,12.0,49.0,75.0,81.0,46.0,61.0,74.0,96.0,51.0,71.0,54.0,52.0,59.0,89.0,44.0,26.0,80.0,17.0,,,,,,,,
List_686,meanList,98,7.0,63.0,48.0,82.0,-8.656471872270096,36.0,75.0,87.0,49.0,66.0,6.0,85.0,91.0,40.0,98.0,41.0,41.0,45.0,53.0,47.0,96.0,29.0,21.0,27.0,66.0,84.0,77.0,57.0,78.0,74.0,95.0,78.0,67.0,100.0,99.0,20.0,17.0,20.0,26.0,70.0,44.0,68.0,91.0,,,,,,,
List_687,meanList,80,18.0,29.0,90.0,9.0,-146.1973320201663,51.0,31.0,62.0,28.0,1.0,23.0,36.0,4.0,97.0,55.0,17.0,74.0,3.0,4.0,53.0,52.0,26.0,82.0,90.0,84.0,88.0,81.0,30.0,9.0,48.0,43.0,73.0,63.0,36.0,4.0,94.0,92.0,76.0,,,,,,,,,,,,
List_688,stdList,33,27.0,77.0,88.0,3.0,32.28783837298158,73.0,68.0,21.0,13.0,43.0,56.0,21.0,100.0,27.0,86.0,62.0,86.0,75.0,26.0,13.0,33.0,78.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_689,sumList,53,37.0,73.0,63.0,60.0,-841.8575529278627,79.0,65.0,57.0,32.0,56.0,59.0,23.0,45.0,20.0,20.0,65.0,49.0,74.0,37.0,87.0,1.0,14.0,64.0,12.0,22.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,
List_690,sumList,80,4.0,7.0,53.0,95.0,421.91047184211124,98.0,37.0,56.0,74.0,19.0,43.0,95.0,92.0,50.0,80.0,20.0,55.0,51.0,3.0,61.0,62.0,72.0,41.0,88.0,30.0,11.0,3.0,25.0,80.0,88.0,9.0,69.0,85.0,11.0,29.0,13.0,,,,,,,,,,,,,,
List_691,sumList,83,61.0,18.0,24.0,51.0,485.2548819836838,76.0,54.0,97.0,49.0,31.0,60.0,70.0,12.0,1.0,25.0,11.0,3.0,97.0,22.0,47.0,36.0,69.0,5.0,91.0,24.0,58.0,11.0,57.0,33.0,83.0,61.0,38.0,34.0,74.0,86.0,66.0,80.0,55.0,,,,,,,,,,,,
List_692,sumList,27,9.0,86.0,69.0,39.0,-30.582383187513834,74.0,49.0,92.0,2.0,95.0,51.0,84.0,62.0,30.0,54.0,40.0,100.0,97.0,54.0,20.0,8.0,17.0,41.0,96.0,21.0,14.0,21.0,46.0,,,,,,,,,,,,,,,,,,,,,,
List_693,stdList,54,23.0,8.0,82.0,57.0,117.99841473808466,39.0,24.0,93.0,83.0,88.0,46.0,46.0,23.0,79.0,5.0,99.0,78.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_694,stdList,51,39.0,66.0,33.0,25.0,-2.4619086675435886,72.0,77.0,10.0,28.0,97.0,47.0,60.0,79.0,11.0,96.0,70.0,85.0,98.0,65.0,82.0,51.0,77.0,4.0,68.0,49.0,65.0,20.0,92.0,40.0,75.0,55.0,28.0,77.0,86.0,30.0,3.0,59.0,4.0,38.0,63.0,12.0,14.0,73.0,73.0,48.0,97.0,,,,
List_695,stdList,36,95.0,68.0,45.0,95.0,56.510879262321076,80.0,40.0,36.0,45.0,42.0,53.0,22.0,27.0,84.0,87.0,88.0,58.0,9.0,17.0,29.0,81.0,87.0,92.0,46.0,4.0,56.0,20.0,19.0,,,,,,,,,,,,,,,,,,,,,,
