Name,Type,Threshold,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Value_45,Value_46,Value_47,Value_48,Value_49
List_918,meanList,22.87423409,5,96,45,69,21,14,9,31,39,63,63,84,16,92,13,83,88,60,70,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_919,sumList,-2221.971124,86,28,100,29,91,33,95,30,77,39,18,31,75,56,41,42,42,19,64,34,62,89,38,45,13,68,4,79,29,71,62,74,36,39,24,98,81,65,3,89,69,61,29,86,70,55,95,45,,
List_920,sumList,85.62077192,27,40,64,96,81,75,36,44,74,13,9,58,82,82,78,34,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_921,sumList,802.0764216,55,60,9,30,6,80,68,1,61,100,26,34,9,72,32,63,3,22,27,56,62,42,75,12,81,87,53,74,42,83,68,48,61,66,52,100,81,81,53,93,48,26,89,89,11,33,,,,
List_922,stdList,-8.27184955,80,61,73,34,25,28,84,79,17,5,84,64,1,88,63,65,57,73,63,99,42,83,62,10,33,54,59,75,,,,,,,,,,,,,,,,,,,,,,
List_923,meanList,36.8549244,30,60,31,36,31,4,52,87,93,15,47,53,26,11,19,86,45,89,18,87,98,91,1,26,36,97,61,31,9,18,5,12,81,44,9,60,11,95,,,,,,,,,,,,
List_924,stdList,32.88347093,60,49,33,74,87,2,80,2,71,98,24,92,41,60,43,61,27,14,31,11,39,68,7,89,4,82,26,25,14,89,77,39,11,59,65,84,54,26,,,,,,,,,,,,
List_925,stdList,-0.122700362,81,85,86,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_926,sumList,278.061358,2,98,7,55,97,79,25,80,26,20,18,12,14,21,79,23,74,16,14,95,33,6,77,38,8,78,68,31,18,77,73,53,20,3,45,90,33,20,46,23,45,58,71,64,71,,,,,
List_927,sumList,1795.027733,63,38,18,76,11,73,99,15,52,30,4,57,49,56,82,98,94,7,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_928,sumList,-45.17078035,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_929,stdList,23.89050098,8,56,18,71,61,53,22,97,40,77,43,11,70,89,36,72,75,65,44,7,83,69,100,27,89,64,66,72,39,60,42,36,52,27,95,34,66,91,28,,,,,,,,,,,
List_930,sumList,31.29500595,70,72,15,67,70,98,85,98,22,56,30,35,60,32,28,64,88,2,40,89,47,3,22,27,93,70,58,32,77,,,,,,,,,,,,,,,,,,,,,
List_931,sumList,641.0653541,8,91,53,41,95,67,99,11,30,8,75,9,43,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_932,sumList,4.764182138,7,8,18,81,22,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_933,meanList,59.03197241,22,38,74,86,32,11,57,2,40,19,54,70,33,43,21,53,3,90,14,18,99,67,33,67,52,92,23,55,42,100,23,77,3,15,18,73,48,,,,,,,,,,,,,
List_934,sumList,17.3127436,94,70,10,26,35,98,54,54,93,53,27,98,57,16,35,29,96,45,72,79,35,7,98,34,20,29,30,98,77,72,76,80,19,50,1,68,80,94,96,93,78,66,73,94,91,81,29,,,
List_935,stdList,174.0057328,90,57,49,13,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_936,meanList,9.758454127,21,22,30,47,70,16,77,25,5,74,38,25,47,23,57,36,62,95,33,67,71,21,98,90,41,57,76,53,87,,,,,,,,,,,,,,,,,,,,,
List_937,stdList,-13.0328591,98,72,13,5,78,69,56,17,46,43,50,6,50,52,95,43,43,89,44,15,77,33,40,54,73,44,26,3,35,98,44,32,17,48,32,21,,,,,,,,,,,,,,
List_938,stdList,39.69444845,46,87,87,90,27,95,94,43,18,55,29,9,2,52,22,77,69,51,44,21,34,39,82,100,60,42,48,66,87,89,,,,,,,,,,,,,,,,,,,,
List_939,sumList,-2.581236834,53,14,80,76,82,40,27,19,77,90,89,42,49,83,17,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_940,stdList,1.330020486,21,34,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_941,sumList,498.1293794,22,20,64,71,25,2,16,61,79,61,73,82,60,98,59,18,53,69,16,83,76,42,23,58,66,94,1,61,60,47,43,31,80,,,,,,,,,,,,,,,,,
List_942,stdList,-301.9322605,77,41,75,86,48,18,16,25,19,90,42,98,12,31,81,9,35,28,62,48,95,47,42,17,86,40,30,17,56,91,4,42,84,62,63,72,75,96,80,41,42,27,,,,,,,,
List_943,stdList,11.08511053,20,18,32,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_944,meanList,21.94348169,40,83,83,33,3,15,97,15,83,22,30,55,61,16,94,58,70,84,33,36,21,85,25,32,100,14,72,1,,,,,,,,,,,,,,,,,,,,,,
List_945,meanList,70.77839376,27,51,20,26,88,86,70,82,24,37,50,93,95,11,2,36,51,100,58,38,3,47,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_946,stdList,1.594337178,44,38,60,42,39,35,61,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_947,sumList,57.89522194,85,59,4,27,65,56,23,46,52,21,98,46,7,39,91,99,33,45,7,16,34,18,16,32,38,6,21,,,,,,,,,,,,,,,,,,,,,,,
List_948,stdList,84.04836415,1,61,2,21,26,70,16,9,67,96,10,55,74,64,48,58,13,74,94,80,46,58,19,87,90,54,51,7,39,96,11,55,,,,,,,,,,,,,,,,,,
List_949,stdList,2.044752667,79,49,79,5,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_950,meanList,482.036837,4,36,45,82,70,51,52,50,77,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_951,stdList,17.29114781,67,97,2,50,80,28,61,40,92,77,71,40,99,62,86,18,12,30,72,57,29,90,92,5,,,,,,,,,,,,,,,,,,,,,,,,,,
List_952,meanList,59.1119176,89,47,30,28,80,31,97,22,54,13,44,43,10,72,30,70,86,79,42,77,23,43,50,53,21,77,67,39,48,71,58,84,3,58,4,59,89,50,9,50,,,,,,,,,,
List_953,sumList,-45.90312849,85,51,2,77,68,50,80,27,69,2,94,53,69,91,12,56,13,60,63,20,13,6,62,70,7,3,9,36,11,50,52,26,97,54,48,99,56,,,,,,,,,,,,,
List_954,stdList,2622.332642,35,34,3,1,63,36,44,42,30,15,95,36,89,77,29,87,36,68,55,73,30,78,4,64,79,45,62,13,91,7,15,4,70,31,86,,,,,,,,,,,,,,,
List_955,meanList,4243.357897,21,50,36,44,12,43,79,15,81,92,96,50,2,89,93,31,21,31,48,17,84,30,74,45,75,1,76,49,70,2,64,36,17,20,10,87,69,35,7,39,86,98,61,79,,,,,,
List_956,stdList,902.1563455,7,63,19,40,77,65,36,49,65,47,31,74,67,86,14,80,31,70,66,11,96,34,86,2,83,33,7,93,99,60,67,54,45,27,63,30,88,57,16,71,30,,,,,,,,,
List_957,meanList,8.190573406,43,3,69,45,65,18,9,35,47,59,71,48,65,58,11,31,36,90,69,46,72,29,4,82,20,23,24,100,41,,,,,,,,,,,,,,,,,,,,,
List_958,stdList,20.53702841,96,13,69,69,75,53,80,78,59,23,26,44,33,97,50,41,28,7,100,93,16,50,72,73,21,70,16,22,23,58,22,45,55,57,83,59,,,,,,,,,,,,,,
List_959,sumList,-29.46908946,20,10,11,54,41,41,91,43,77,91,62,27,59,26,56,94,12,26,67,87,33,79,85,76,35,51,28,7,7,8,82,6,,,,,,,,,,,,,,,,,,
List_960,sumList,667.9146338,95,2,9,86,2,69,69,50,83,88,66,28,93,67,36,86,85,100,1,84,22,64,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,
List_961,meanList,-52.3395837,80,13,66,72,22,47,42,87,3,71,71,50,84,51,19,41,67,80,9,5,20,97,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_962,stdList,33.52758255,37,72,4,27,85,87,77,95,99,39,48,38,77,85,66,30,18,30,61,18,78,61,93,35,63,2,72,73,67,13,95,44,15,44,46,23,54,97,68,27,61,52,,,,,,,,
List_963,meanList,10.74768522,13,82,56,9,85,98,78,25,41,50,4,14,36,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_964,stdList,-12.00241365,86,62,49,9,90,93,21,15,86,98,2,27,1,100,90,43,92,80,14,68,59,91,84,77,46,35,88,37,3,80,38,31,85,83,48,38,98,64,39,80,16,49,79,52,28,92,72,72,22,
List_965,stdList,-32.19929783,21,93,17,80,92,16,14,20,20,89,53,19,59,6,5,87,91,75,10,46,24,13,88,60,84,68,56,43,95,50,8,8,45,22,83,16,6,19,48,22,46,29,84,25,24,66,61,,,
List_966,stdList,1945.578383,53,84,2,68,21,97,15,41,43,66,91,69,3,50,70,66,65,82,9,49,89,11,63,45,69,1,93,83,10,51,71,25,7,18,2,46,,,,,,,,,,,,,,
List_967,stdList,-26.58941721,59,47,26,93,70,40,9,55,96,83,64,9,14,27,82,44,96,27,71,13,64,64,47,90,13,86,84,78,77,9,25,82,57,,,,,,,,,,,,,,,,,
List_968,meanList,12.05982836,95,22,79,79,75,77,67,36,53,7,66,58,92,25,99,78,69,36,6,52,82,42,11,28,73,61,75,41,80,69,65,79,69,53,57,84,63,68,31,86,87,20,46,42,99,,,,,
List_969,stdList,17.88527482,99,26,49,30,51,100,82,50,24,37,44,83,98,6,39,79,51,61,73,41,53,15,24,75,54,44,49,13,27,3,75,67,17,72,67,,,,,,,,,,,,,,,
List_970,stdList,1425.759012,54,68,12,61,2,100,25,49,32,98,94,25,66,89,90,49,52,48,61,33,64,92,89,87,53,12,30,22,25,69,56,41,64,45,35,52,57,24,89,93,,,,,,,,,,
List_971,stdList,586.7787034,4,89,11,31,71,54,42,22,64,23,4,93,34,1,92,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_972,sumList,-278.1417921,79,84,89,43,44,67,36,39,36,13,39,66,40,87,62,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_973,meanList,-311.243091,13,52,35,18,99,26,93,49,16,86,48,85,12,4,13,14,11,84,18,33,59,92,6,58,53,83,53,19,,,,,,,,,,,,,,,,,,,,,,
List_974,sumList,-831.0186994,98,56,68,70,43,92,80,52,57,42,38,7,33,41,53,44,16,75,58,40,29,85,75,25,96,41,62,73,,,,,,,,,,,,,,,,,,,,,,
List_975,stdList,1050.382487,65,64,28,38,85,63,4,35,27,34,100,89,48,43,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_976,meanList,80.7624454,28,67,76,69,46,78,78,23,13,91,72,43,53,31,90,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_977,meanList,22.57200091,82,49,69,32,55,40,89,9,37,72,5,84,70,32,93,40,21,75,2,32,43,11,75,79,57,31,84,19,78,86,23,38,99,47,30,6,12,73,,,,,,,,,,,,
List_978,meanList,-14.40955678,70,25,60,9,82,20,37,94,27,88,33,92,32,100,76,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_979,meanList,-47.82762703,91,47,90,24,49,67,72,98,78,1,54,36,27,23,56,86,40,100,67,45,12,29,58,60,6,45,82,11,35,62,96,33,7,41,8,65,87,1,79,40,43,50,,,,,,,,
List_980,stdList,120.3507327,21,45,89,58,57,58,88,6,79,94,64,100,79,74,59,61,91,63,29,15,25,44,2,53,51,69,93,75,15,46,52,49,2,79,56,96,85,83,100,92,6,66,,,,,,,,
List_981,stdList,-47.93253227,97,63,77,65,53,80,13,28,27,30,62,21,25,14,52,28,65,24,33,67,34,73,86,13,3,97,36,98,48,27,97,96,17,27,,,,,,,,,,,,,,,,
List_982,meanList,1701.535978,16,38,76,66,89,81,68,54,88,92,20,5,91,30,2,99,49,56,90,2,17,90,69,40,23,82,31,10,23,41,99,52,17,33,12,24,12,,,,,,,,,,,,,
List_983,meanList,1035.50107,10,15,61,84,44,52,53,36,48,36,12,72,96,68,5,72,82,35,12,5,90,27,21,47,2,83,26,,,,,,,,,,,,,,,,,,,,,,,
List_984,sumList,49.05673818,98,88,86,40,80,45,68,95,8,57,95,97,65,19,49,23,64,10,94,50,22,50,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_985,sumList,-96.1463728,70,1,41,77,59,95,91,59,57,95,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_986,sumList,-15.74543191,14,25,33,22,77,9,68,33,95,93,31,64,73,98,86,96,92,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_987,meanList,-18.13520629,52,54,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_988,meanList,33.70627204,74,1,12,70,85,3,53,68,44,41,49,85,57,85,16,68,66,89,93,23,44,2,17,64,19,9,44,49,60,49,64,10,77,88,95,9,76,62,43,53,62,50,43,,,,,,,
List_989,stdList,-382.4350769,61,99,47,98,48,47,71,1,96,96,61,32,100,3,76,91,84,14,64,58,100,90,83,87,69,63,7,85,54,69,32,15,81,78,61,82,91,55,6,52,90,65,62,58,50,66,10,34,71,
List_990,meanList,-846.0045295,72,13,79,62,41,50,39,6,53,98,73,53,6,49,75,34,23,36,29,96,75,15,12,73,12,,,,,,,,,,,,,,,,,,,,,,,,,
List_991,stdList,-535.3190187,65,3,87,72,79,97,10,69,68,75,61,45,13,2,25,22,29,10,61,69,86,60,2,29,56,98,23,53,59,100,,,,,,,,,,,,,,,,,,,,
List_992,sumList,59.90956863,65,60,96,57,10,67,81,52,98,58,34,49,15,27,46,4,43,71,53,61,72,49,54,10,85,43,13,22,7,85,1,58,74,16,25,65,24,63,73,23,61,61,40,,,,,,,
List_993,meanList,37.57664936,93,33,93,84,37,18,96,56,46,47,100,38,9,37,21,27,70,74,25,58,45,80,100,87,80,48,97,2,73,5,68,56,55,61,25,55,12,100,90,55,,,,,,,,,,
List_994,stdList,-331.1596198,73,55,69,79,81,55,13,22,99,27,6,38,8,36,86,16,3,55,3,32,39,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_995,meanList,30.8143808,48,66,69,85,70,40,63,85,89,97,49,59,67,73,61,67,59,58,73,37,50,39,45,2,57,38,11,70,99,33,23,46,99,21,55,90,58,32,,,,,,,,,,,,
List_996,meanList,419.8084964,42,20,83,47,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_997,sumList,127.5721022,31,69,61,46,44,59,31,95,21,35,5,29,68,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_998,meanList,11.39977367,4,28,71,89,69,15,59,2,71,90,13,37,13,81,58,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_999,stdList,591.364609,1,21,74,52,94,57,88,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
